ID,Timestamp,Action,Posture Status,Back Angle,Water Intake,Break Taken,Activity,Forward Lean,Shoulder Alignment,Session Status,Game
421,2025-01-23 16:30:30,Aggregated Posture: Good Posture,Good Posture,161.03,0,0,,0.12,0.01,Running,LeagueClient.exe
422,2025-01-23 16:31:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,162.32,1,1,,0.15,0.02,Running,Solitaire.exe
423,2025-01-23 16:31:30,Aggregated Posture: Good Posture,Good Posture,177.53,0,1,,0.07,0.03,Running,LeagueClient.exe
424,2025-01-23 16:32:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,171.61,0,0,,0.14,0.03,Running,CSGO.exe
425,2025-01-23 16:32:30,Aggregated Posture: Slouching,Slouching,167.36,0,1,,0.1,0.02,Running,Valorant.exe
426,2025-01-23 16:33:00,Aggregated Posture: Slouching,Slouching,171.06,0,1,,0.14,0.0,Running,LeagueClient.exe
427,2025-01-23 16:33:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,171.66,0,0,,0.08,0.02,Running,CSGO.exe
428,2025-01-23 16:34:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,178.96,0,1,,0.13,0.03,Running,Solitaire.exe
429,2025-01-23 16:34:30,Aggregated Posture: Slouching,Slouching,174.56,1,0,,0.06,0.03,Running,Solitaire.exe
430,2025-01-23 16:35:00,Aggregated Posture: Good Posture,Good Posture,171.42,1,1,,0.13,0.0,Running,WhatsApp.exe
431,2025-01-23 16:35:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,173.95,0,1,,0.14,0.02,Running,Solitaire.exe
432,2025-01-23 16:36:00,Aggregated Posture: Good Posture,Good Posture,172.27,0,0,,0.15,0.02,Running,CSGO.exe
433,2025-01-23 16:36:30,Aggregated Posture: Good Posture,Good Posture,175.45,1,0,,0.08,0.01,Running,Valorant.exe
434,2025-01-23 16:37:00,Aggregated Posture: Slouching,Slouching,170.38,0,1,,0.09,0.02,Running,CSGO.exe
435,2025-01-23 16:37:30,Aggregated Posture: Good Posture,Good Posture,165.54,0,1,,0.07,0.02,Running,CSGO.exe
436,2025-01-23 16:38:00,Aggregated Posture: Slouching,Slouching,171.58,0,0,,0.11,0.03,Running,WhatsApp.exe
437,2025-01-23 16:38:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,160.99,1,1,,0.11,0.01,Running,CSGO.exe
438,2025-01-23 16:39:00,Aggregated Posture: Slouching,Slouching,178.59,0,0,,0.07,0.0,Running,CSGO.exe
439,2025-01-23 16:39:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,164.18,0,1,,0.08,0.03,Running,Valorant.exe
440,2025-01-23 16:40:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,174.78,1,1,,0.08,0.02,Running,Valorant.exe
441,2025-01-23 16:40:30,Aggregated Posture: Good Posture,Good Posture,176.21,1,1,,0.13,0.02,Running,CSGO.exe
442,2025-01-23 16:41:00,Aggregated Posture: Good Posture,Good Posture,174.46,0,1,,0.05,0.01,Running,LeagueClient.exe
443,2025-01-23 16:41:30,Aggregated Posture: Good Posture,Good Posture,171.51,1,0,,0.11,0.02,Running,Valorant.exe
444,2025-01-23 16:42:00,Aggregated Posture: Good Posture,Good Posture,175.0,1,0,,0.14,0.02,Running,Valorant.exe
445,2025-01-23 16:42:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,173.16,0,0,,0.09,0.02,Running,WhatsApp.exe
446,2025-01-23 16:43:00,Aggregated Posture: Slouching,Slouching,167.46,1,0,,0.1,0.02,Running,LeagueClient.exe
447,2025-01-23 16:43:30,Aggregated Posture: Slouching,Slouching,172.01,1,0,,0.13,0.03,Running,LeagueClient.exe
448,2025-01-23 16:44:00,Aggregated Posture: Slouching,Slouching,173.05,1,0,,0.06,0.01,Running,LeagueClient.exe
449,2025-01-23 16:44:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,175.76,0,0,,0.11,0.01,Running,WhatsApp.exe
450,2025-01-23 16:45:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,165.56,0,1,,0.15,0.03,Running,LeagueClient.exe
451,2025-01-23 16:45:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,173.51,0,0,,0.09,0.0,Running,WhatsApp.exe
452,2025-01-23 16:46:00,Aggregated Posture: Slouching,Slouching,165.16,1,1,,0.1,0.01,Running,Valorant.exe
453,2025-01-23 16:46:30,Aggregated Posture: Slouching,Slouching,171.56,1,0,,0.11,0.02,Running,Valorant.exe
454,2025-01-23 16:47:00,Aggregated Posture: Good Posture,Good Posture,163.96,1,1,,0.08,0.02,Running,WhatsApp.exe
455,2025-01-23 16:47:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,172.07,1,0,,0.13,0.02,Running,WhatsApp.exe
456,2025-01-23 16:48:00,Aggregated Posture: Slouching,Slouching,163.42,0,1,,0.12,0.03,Running,WhatsApp.exe
457,2025-01-23 16:48:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,161.89,1,0,,0.07,0.03,Running,CSGO.exe
458,2025-01-23 16:49:00,Aggregated Posture: Slouching,Slouching,179.36,1,1,,0.11,0.03,Running,LeagueClient.exe
459,2025-01-23 16:49:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,174.31,0,1,,0.11,0.02,Running,Valorant.exe
460,2025-01-23 16:50:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,172.64,0,1,,0.08,0.0,Running,CSGO.exe
461,2025-01-23 16:50:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,176.75,0,0,,0.08,0.01,Running,Valorant.exe
462,2025-01-23 16:51:00,Aggregated Posture: Slouching,Slouching,177.08,1,0,,0.08,0.02,Running,LeagueClient.exe
463,2025-01-23 16:51:30,Aggregated Posture: Slouching,Slouching,164.71,1,0,,0.1,0.01,Running,LeagueClient.exe
464,2025-01-23 16:52:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,176.0,1,0,,0.06,0.01,Running,WhatsApp.exe
465,2025-01-23 16:52:30,Aggregated Posture: Good Posture,Good Posture,177.45,1,1,,0.06,0.02,Running,WhatsApp.exe
466,2025-01-23 16:53:00,Aggregated Posture: Good Posture,Good Posture,171.12,0,0,,0.08,0.0,Running,Solitaire.exe
467,2025-01-23 16:53:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,161.02,1,1,,0.14,0.02,Running,WhatsApp.exe
468,2025-01-23 16:54:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,168.38,1,0,,0.1,0.0,Running,WhatsApp.exe
469,2025-01-23 16:54:30,Aggregated Posture: Good Posture,Good Posture,174.85,1,0,,0.1,0.01,Running,WhatsApp.exe
470,2025-01-23 16:55:00,Aggregated Posture: Good Posture,Good Posture,178.05,1,0,,0.09,0.0,Running,Valorant.exe
471,2025-01-23 16:55:30,Aggregated Posture: Good Posture,Good Posture,171.5,1,1,,0.08,0.02,Running,WhatsApp.exe
472,2025-01-23 16:56:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,178.31,0,0,,0.09,0.02,Running,LeagueClient.exe
473,2025-01-23 16:56:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,165.78,0,1,,0.1,0.02,Running,CSGO.exe
474,2025-01-23 16:57:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,174.79,1,1,,0.14,0.03,Running,CSGO.exe
475,2025-01-23 16:57:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,160.85,1,0,,0.08,0.03,Running,WhatsApp.exe
476,2025-01-23 16:58:00,Aggregated Posture: Good Posture,Good Posture,177.6,1,1,,0.11,0.0,Running,Solitaire.exe
477,2025-01-23 16:58:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,173.71,0,1,,0.09,0.02,Running,LeagueClient.exe
478,2025-01-23 16:59:00,Aggregated Posture: Good Posture,Good Posture,166.61,0,0,,0.07,0.02,Running,LeagueClient.exe
479,2025-01-23 16:59:30,Aggregated Posture: Good Posture,Good Posture,161.1,1,1,,0.09,0.0,Running,WhatsApp.exe
480,2025-01-23 17:00:00,Aggregated Posture: Good Posture,Good Posture,168.17,1,0,,0.13,0.0,Running,LeagueClient.exe
481,2025-01-23 17:00:30,Aggregated Posture: Slouching,Slouching,179.39,0,0,,0.08,0.02,Running,WhatsApp.exe
482,2025-01-23 17:01:00,Aggregated Posture: Slouching,Slouching,167.48,1,0,,0.05,0.03,Running,WhatsApp.exe
483,2025-01-23 17:01:30,Aggregated Posture: Good Posture,Good Posture,166.72,0,1,,0.12,0.01,Running,Solitaire.exe
484,2025-01-23 17:02:00,Aggregated Posture: Good Posture,Good Posture,177.17,1,0,,0.13,0.0,Running,Valorant.exe
485,2025-01-23 17:02:30,Aggregated Posture: Good Posture,Good Posture,165.97,1,1,,0.1,0.02,Running,Valorant.exe
486,2025-01-23 17:03:00,Aggregated Posture: Good Posture,Good Posture,166.9,1,1,,0.07,0.0,Running,WhatsApp.exe
487,2025-01-23 17:03:30,Aggregated Posture: Slouching,Slouching,170.76,0,0,,0.12,0.03,Running,WhatsApp.exe
488,2025-01-23 17:04:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,168.26,1,1,,0.06,0.03,Running,CSGO.exe
489,2025-01-23 17:04:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,173.27,1,0,,0.12,0.02,Running,Solitaire.exe
490,2025-01-23 17:05:00,Aggregated Posture: Slouching,Slouching,164.76,1,1,,0.14,0.01,Running,Valorant.exe
491,2025-01-23 17:05:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,167.14,0,1,,0.06,0.02,Running,CSGO.exe
492,2025-01-23 17:06:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,167.97,1,0,,0.1,0.01,Running,WhatsApp.exe
493,2025-01-23 17:06:30,Aggregated Posture: Slouching,Slouching,167.31,0,0,,0.07,0.0,Running,WhatsApp.exe
494,2025-01-23 17:07:00,Aggregated Posture: Good Posture,Good Posture,176.26,1,1,,0.1,0.02,Running,CSGO.exe
495,2025-01-23 17:07:30,Aggregated Posture: Slouching,Slouching,178.66,0,0,,0.1,0.02,Running,LeagueClient.exe
496,2025-01-23 17:08:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,172.65,0,1,,0.11,0.01,Running,WhatsApp.exe
497,2025-01-23 17:08:30,Aggregated Posture: Good Posture,Good Posture,164.54,0,0,,0.11,0.0,Running,Valorant.exe
498,2025-01-23 17:09:00,Aggregated Posture: Slouching,Slouching,174.09,0,1,,0.08,0.02,Running,Valorant.exe
499,2025-01-23 17:09:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,170.67,1,0,,0.12,0.0,Running,LeagueClient.exe
500,2025-01-23 17:10:00,Aggregated Posture: Good Posture,Good Posture,172.05,0,1,,0.11,0.01,Running,Valorant.exe
501,2025-01-23 17:10:30,Aggregated Posture: Good Posture,Good Posture,167.58,1,0,,0.12,0.01,Running,Solitaire.exe
502,2025-01-23 17:11:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,178.81,0,0,,0.11,0.01,Running,LeagueClient.exe
503,2025-01-23 17:11:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,178.35,1,1,,0.13,0.0,Running,Solitaire.exe
504,2025-01-23 17:12:00,Aggregated Posture: Good Posture,Good Posture,175.35,1,1,,0.06,0.02,Running,WhatsApp.exe
505,2025-01-23 17:12:30,Aggregated Posture: Good Posture,Good Posture,173.0,0,0,,0.14,0.0,Running,Valorant.exe
506,2025-01-23 17:13:00,Aggregated Posture: Good Posture,Good Posture,178.72,0,1,,0.09,0.0,Running,Valorant.exe
507,2025-01-23 17:13:30,Aggregated Posture: Slouching,Slouching,177.82,0,0,,0.11,0.02,Running,CSGO.exe
508,2025-01-23 17:14:00,Aggregated Posture: Slouching,Slouching,174.16,1,1,,0.08,0.01,Running,Solitaire.exe
509,2025-01-23 17:14:30,Aggregated Posture: Slouching,Slouching,176.1,1,0,,0.1,0.02,Running,LeagueClient.exe
510,2025-01-23 17:15:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,175.5,1,1,,0.08,0.01,Running,Solitaire.exe
511,2025-01-23 17:15:30,Aggregated Posture: Slouching,Slouching,175.18,1,0,,0.1,0.01,Running,WhatsApp.exe
512,2025-01-23 17:16:00,Aggregated Posture: Slouching,Slouching,166.12,1,1,,0.05,0.02,Running,Valorant.exe
513,2025-01-23 17:16:30,Aggregated Posture: Slouching,Slouching,166.0,0,0,,0.06,0.0,Running,WhatsApp.exe
514,2025-01-23 17:17:00,Aggregated Posture: Slouching,Slouching,177.28,0,1,,0.07,0.02,Running,CSGO.exe
515,2025-01-23 17:17:30,Aggregated Posture: Good Posture,Good Posture,170.81,0,0,,0.14,0.0,Running,WhatsApp.exe
516,2025-01-23 17:18:00,Aggregated Posture: Slouching,Slouching,167.52,0,0,,0.07,0.03,Running,CSGO.exe
517,2025-01-23 17:18:30,Aggregated Posture: Good Posture,Good Posture,167.19,1,1,,0.06,0.01,Running,LeagueClient.exe
518,2025-01-23 17:19:00,Aggregated Posture: Slouching,Slouching,171.23,0,1,,0.11,0.03,Running,WhatsApp.exe
519,2025-01-23 17:19:30,Aggregated Posture: Slouching,Slouching,164.1,1,1,,0.08,0.01,Running,Valorant.exe
520,2025-01-23 17:20:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,161.01,1,1,,0.06,0.02,Running,WhatsApp.exe
521,2025-01-23 17:20:30,Aggregated Posture: Good Posture,Good Posture,160.59,0,0,,0.07,0.0,Running,WhatsApp.exe
522,2025-01-23 17:21:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,172.8,0,0,,0.14,0.02,Running,Solitaire.exe
523,2025-01-23 17:21:30,Aggregated Posture: Slouching,Slouching,163.24,0,1,,0.12,0.0,Running,Valorant.exe
524,2025-01-23 17:22:00,Aggregated Posture: Slouching,Slouching,171.7,1,1,,0.11,0.02,Running,Valorant.exe
525,2025-01-23 17:22:30,Aggregated Posture: Slouching,Slouching,166.09,0,0,,0.14,0.02,Running,Solitaire.exe
526,2025-01-23 17:23:00,Aggregated Posture: Slouching,Slouching,174.12,0,0,,0.13,0.02,Running,LeagueClient.exe
527,2025-01-23 17:23:30,Aggregated Posture: Good Posture,Good Posture,178.04,1,0,,0.11,0.03,Running,CSGO.exe
528,2025-01-23 17:24:00,Aggregated Posture: Good Posture,Good Posture,161.75,1,0,,0.13,0.01,Running,Valorant.exe
529,2025-01-23 17:24:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,177.99,1,1,,0.12,0.02,Running,WhatsApp.exe
530,2025-01-23 17:25:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,177.74,1,1,,0.11,0.02,Running,WhatsApp.exe
531,2025-01-23 17:25:30,Aggregated Posture: Good Posture,Good Posture,177.86,0,1,,0.09,0.01,Running,Solitaire.exe
532,2025-01-23 17:26:00,Aggregated Posture: Good Posture,Good Posture,174.26,0,1,,0.07,0.02,Running,Valorant.exe
533,2025-01-23 17:26:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,168.4,1,1,,0.12,0.02,Running,CSGO.exe
534,2025-01-23 17:27:00,Aggregated Posture: Good Posture,Good Posture,163.43,1,0,,0.09,0.01,Running,WhatsApp.exe
535,2025-01-23 17:27:30,Aggregated Posture: Good Posture,Good Posture,176.31,0,0,,0.15,0.01,Running,Solitaire.exe
536,2025-01-23 17:28:00,Aggregated Posture: Slouching,Slouching,163.1,1,0,,0.05,0.03,Running,Solitaire.exe
537,2025-01-23 17:28:30,Aggregated Posture: Slouching,Slouching,168.63,1,0,,0.05,0.0,Running,Valorant.exe
538,2025-01-23 17:29:00,Aggregated Posture: Slouching,Slouching,170.56,1,1,,0.08,0.02,Running,Valorant.exe
539,2025-01-23 17:29:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,165.84,0,1,,0.13,0.02,Running,LeagueClient.exe
540,2025-01-23 17:30:00,Aggregated Posture: Slouching,Slouching,179.51,0,1,,0.1,0.01,Running,CSGO.exe
541,2025-01-23 17:30:30,Aggregated Posture: Slouching,Slouching,168.27,1,0,,0.15,0.01,Running,LeagueClient.exe
542,2025-01-23 17:31:00,Aggregated Posture: Good Posture,Good Posture,170.1,1,1,,0.09,0.01,Running,WhatsApp.exe
543,2025-01-23 17:31:30,Aggregated Posture: Slouching,Slouching,162.6,1,0,,0.07,0.0,Running,CSGO.exe
544,2025-01-23 17:32:00,Aggregated Posture: Good Posture,Good Posture,168.3,0,0,,0.14,0.02,Running,CSGO.exe
545,2025-01-23 17:32:30,Aggregated Posture: Good Posture,Good Posture,163.62,1,0,,0.11,0.01,Running,WhatsApp.exe
546,2025-01-23 17:33:00,Aggregated Posture: Good Posture,Good Posture,169.74,0,0,,0.11,0.02,Running,Valorant.exe
547,2025-01-23 17:33:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,176.29,1,1,,0.09,0.02,Running,WhatsApp.exe
548,2025-01-23 17:34:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,179.14,1,1,,0.05,0.0,Running,LeagueClient.exe
549,2025-01-23 17:34:30,Aggregated Posture: Good Posture,Good Posture,165.21,0,1,,0.12,0.01,Running,CSGO.exe
550,2025-01-23 17:35:00,Aggregated Posture: Slouching,Slouching,172.17,1,0,,0.1,0.03,Running,Solitaire.exe
551,2025-01-23 17:35:30,Aggregated Posture: Good Posture,Good Posture,169.64,0,1,,0.06,0.03,Running,Solitaire.exe
552,2025-01-23 17:36:00,Aggregated Posture: Slouching,Slouching,178.8,0,1,,0.13,0.02,Running,Valorant.exe
553,2025-01-23 17:36:30,Aggregated Posture: Slouching,Slouching,168.81,0,0,,0.13,0.0,Running,WhatsApp.exe
554,2025-01-23 17:37:00,Aggregated Posture: Slouching,Slouching,170.57,1,0,,0.09,0.01,Running,WhatsApp.exe
555,2025-01-23 17:37:30,Aggregated Posture: Slouching,Slouching,164.41,0,1,,0.14,0.01,Running,Solitaire.exe
556,2025-01-23 17:38:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,164.21,1,0,,0.08,0.03,Running,LeagueClient.exe
557,2025-01-23 17:38:30,Aggregated Posture: Slouching,Slouching,175.51,1,1,,0.14,0.0,Running,WhatsApp.exe
558,2025-01-23 17:39:00,Aggregated Posture: Good Posture,Good Posture,176.27,0,1,,0.07,0.02,Running,LeagueClient.exe
559,2025-01-23 17:39:30,Aggregated Posture: Slouching,Slouching,172.25,1,0,,0.13,0.03,Running,LeagueClient.exe
560,2025-01-23 17:40:00,Aggregated Posture: Good Posture,Good Posture,174.82,1,0,,0.12,0.0,Running,Solitaire.exe
561,2025-01-23 17:40:30,Aggregated Posture: Good Posture,Good Posture,172.99,1,0,,0.05,0.02,Running,Solitaire.exe
562,2025-01-23 17:41:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,176.77,1,0,,0.12,0.01,Running,Solitaire.exe
563,2025-01-23 17:41:30,Aggregated Posture: Slouching,Slouching,179.41,1,0,,0.15,0.01,Running,Solitaire.exe
564,2025-01-23 17:42:00,Aggregated Posture: Slouching,Slouching,178.28,1,1,,0.1,0.02,Running,CSGO.exe
565,2025-01-23 17:42:30,Aggregated Posture: Good Posture,Good Posture,169.06,1,0,,0.11,0.02,Running,Solitaire.exe
566,2025-01-23 17:43:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,176.23,0,0,,0.09,0.03,Running,Valorant.exe
567,2025-01-23 17:43:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,175.31,1,1,,0.14,0.01,Running,Valorant.exe
568,2025-01-23 17:44:00,Aggregated Posture: Slouching,Slouching,178.02,1,1,,0.08,0.03,Running,CSGO.exe
569,2025-01-23 17:44:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,166.13,1,1,,0.08,0.02,Running,LeagueClient.exe
570,2025-01-23 17:45:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,164.56,1,0,,0.13,0.02,Running,Solitaire.exe
571,2025-01-23 17:45:30,Aggregated Posture: Good Posture,Good Posture,175.07,1,1,,0.12,0.03,Running,Solitaire.exe
572,2025-01-23 17:46:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,167.85,0,0,,0.08,0.01,Running,LeagueClient.exe
573,2025-01-23 17:46:30,Aggregated Posture: Good Posture,Good Posture,165.21,1,0,,0.09,0.02,Running,Valorant.exe
574,2025-01-23 17:47:00,Aggregated Posture: Good Posture,Good Posture,174.87,0,1,,0.11,0.01,Running,Valorant.exe
575,2025-01-23 17:47:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,166.75,0,0,,0.13,0.01,Running,Valorant.exe
576,2025-01-23 17:48:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,175.32,1,0,,0.11,0.03,Running,Valorant.exe
577,2025-01-23 17:48:30,Aggregated Posture: Slouching,Slouching,164.01,1,0,,0.08,0.0,Running,CSGO.exe
578,2025-01-23 17:49:00,Aggregated Posture: Good Posture,Good Posture,178.43,0,1,,0.11,0.0,Running,CSGO.exe
579,2025-01-23 17:49:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,178.63,0,0,,0.1,0.03,Running,Valorant.exe
580,2025-01-23 17:50:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,165.74,0,1,,0.05,0.02,Running,Solitaire.exe
581,2025-01-23 17:50:30,Aggregated Posture: Good Posture,Good Posture,171.64,1,1,,0.12,0.01,Running,WhatsApp.exe
582,2025-01-23 17:51:00,Aggregated Posture: Good Posture,Good Posture,161.47,0,1,,0.06,0.02,Running,WhatsApp.exe
583,2025-01-23 17:51:30,Aggregated Posture: Good Posture,Good Posture,161.74,1,1,,0.12,0.01,Running,WhatsApp.exe
584,2025-01-23 17:52:00,Aggregated Posture: Slouching,Slouching,178.08,0,0,,0.15,0.02,Running,WhatsApp.exe
585,2025-01-23 17:52:30,Aggregated Posture: Slouching,Slouching,173.63,1,1,,0.15,0.01,Running,WhatsApp.exe
586,2025-01-23 17:53:00,Aggregated Posture: Slouching,Slouching,160.45,1,1,,0.14,0.01,Running,Valorant.exe
587,2025-01-23 17:53:30,Aggregated Posture: Good Posture,Good Posture,167.86,0,0,,0.15,0.01,Running,WhatsApp.exe
588,2025-01-23 17:54:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,179.7,0,0,,0.11,0.01,Running,LeagueClient.exe
589,2025-01-23 17:54:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,177.12,1,1,,0.12,0.02,Running,Valorant.exe
590,2025-01-23 17:55:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,169.61,0,0,,0.06,0.03,Running,WhatsApp.exe
591,2025-01-23 17:55:30,Aggregated Posture: Good Posture,Good Posture,163.66,0,0,,0.12,0.01,Running,LeagueClient.exe
592,2025-01-23 17:56:00,Aggregated Posture: Good Posture,Good Posture,173.12,1,1,,0.14,0.02,Running,Solitaire.exe
593,2025-01-23 17:56:30,Aggregated Posture: Good Posture,Good Posture,166.95,0,1,,0.14,0.01,Running,LeagueClient.exe
594,2025-01-23 17:57:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,162.59,1,1,,0.14,0.02,Running,LeagueClient.exe
595,2025-01-23 17:57:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,179.97,0,1,,0.06,0.0,Running,WhatsApp.exe
596,2025-01-23 17:58:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,169.2,1,0,,0.14,0.0,Running,LeagueClient.exe
597,2025-01-23 17:58:30,Aggregated Posture: Good Posture,Good Posture,175.18,0,1,,0.12,0.02,Running,CSGO.exe
598,2025-01-23 17:59:00,Aggregated Posture: Slouching,Slouching,165.5,0,0,,0.09,0.01,Running,WhatsApp.exe
599,2025-01-23 17:59:30,Aggregated Posture: Good Posture,Good Posture,165.01,0,0,,0.11,0.01,Running,LeagueClient.exe
600,2025-01-23 18:00:00,Aggregated Posture: Slouching,Slouching,168.48,1,1,,0.07,0.03,Running,CSGO.exe
601,2025-01-23 18:00:30,Aggregated Posture: Good Posture,Good Posture,171.33,0,1,,0.13,0.03,Running,CSGO.exe
602,2025-01-23 18:01:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,175.11,0,1,,0.09,0.03,Running,LeagueClient.exe
603,2025-01-23 18:01:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,163.17,0,1,,0.1,0.01,Running,WhatsApp.exe
604,2025-01-23 18:02:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,175.7,1,0,,0.11,0.0,Running,LeagueClient.exe
605,2025-01-23 18:02:30,Aggregated Posture: Slouching,Slouching,174.44,1,0,,0.15,0.02,Running,LeagueClient.exe
606,2025-01-23 18:03:00,Aggregated Posture: Slouching,Slouching,177.35,0,1,,0.13,0.01,Running,WhatsApp.exe
607,2025-01-23 18:03:30,Aggregated Posture: Good Posture,Good Posture,176.97,1,0,,0.12,0.03,Running,WhatsApp.exe
608,2025-01-23 18:04:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,175.84,0,0,,0.11,0.01,Running,Valorant.exe
609,2025-01-23 18:04:30,Aggregated Posture: Good Posture,Good Posture,175.06,0,1,,0.1,0.02,Running,CSGO.exe
610,2025-01-23 18:05:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,174.02,0,0,,0.09,0.03,Running,WhatsApp.exe
611,2025-01-23 18:05:30,Aggregated Posture: Good Posture,Good Posture,168.78,0,0,,0.13,0.03,Running,LeagueClient.exe
612,2025-01-23 18:06:00,Aggregated Posture: Good Posture,Good Posture,160.03,0,1,,0.12,0.02,Running,WhatsApp.exe
613,2025-01-23 18:06:30,Aggregated Posture: Slouching,Slouching,164.49,1,0,,0.09,0.01,Running,Valorant.exe
614,2025-01-23 18:07:00,Aggregated Posture: Slouching,Slouching,163.99,1,1,,0.12,0.01,Running,LeagueClient.exe
615,2025-01-23 18:07:30,Aggregated Posture: Slouching,Slouching,165.4,1,0,,0.12,0.03,Running,CSGO.exe
616,2025-01-23 18:08:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,171.41,0,1,,0.12,0.03,Running,Valorant.exe
617,2025-01-23 18:08:30,Aggregated Posture: Slouching,Slouching,176.42,1,1,,0.13,0.0,Running,LeagueClient.exe
618,2025-01-23 18:09:00,Aggregated Posture: Good Posture,Good Posture,174.25,1,1,,0.12,0.0,Running,LeagueClient.exe
619,2025-01-23 18:09:30,Aggregated Posture: Slouching,Slouching,173.76,1,1,,0.1,0.02,Running,WhatsApp.exe
620,2025-01-23 18:10:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,169.11,0,0,,0.1,0.01,Running,CSGO.exe
621,2025-01-23 18:10:30,Aggregated Posture: Slouching,Slouching,165.84,0,0,,0.12,0.01,Running,Valorant.exe
622,2025-01-23 18:11:00,Aggregated Posture: Good Posture,Good Posture,174.33,0,1,,0.06,0.03,Running,WhatsApp.exe
623,2025-01-23 18:11:30,Aggregated Posture: Slouching,Slouching,171.78,0,1,,0.1,0.01,Running,Solitaire.exe
624,2025-01-23 18:12:00,Aggregated Posture: Slouching,Slouching,171.31,0,1,,0.12,0.03,Running,WhatsApp.exe
625,2025-01-23 18:12:30,Aggregated Posture: Slouching,Slouching,165.35,1,0,,0.08,0.01,Running,WhatsApp.exe
626,2025-01-23 18:13:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,170.42,1,1,,0.07,0.01,Running,Solitaire.exe
627,2025-01-23 18:13:30,Aggregated Posture: Good Posture,Good Posture,176.35,1,0,,0.07,0.03,Running,WhatsApp.exe
628,2025-01-23 18:14:00,Aggregated Posture: Slouching,Slouching,170.41,0,0,,0.12,0.02,Running,Solitaire.exe
629,2025-01-23 18:14:30,Aggregated Posture: Slouching,Slouching,172.64,1,0,,0.13,0.02,Running,CSGO.exe
630,2025-01-23 18:15:00,Aggregated Posture: Slouching,Slouching,179.18,0,1,,0.11,0.01,Running,Valorant.exe
